mass,z,fov,mlt,age,log_k,teff,lum
11.8,0.01,0.025,2.8,14603550.0,-2.361955,25385.392095,17733.0
11.8,0.01,0.025,2.8,14813010.0,-2.371176,25262.576577,17984.55
11.8,0.01,0.025,2.8,15017330.0,-2.380461,25136.684273,18237.62
11.8,0.01,0.025,2.8,15217160.0,-2.389834,25006.623973,18492.69
11.8,0.01,0.025,2.8,15412510.0,-2.399296,24872.547094,18749.76
11.8,0.01,0.025,3.0,14360910.0,-2.352229,25447.099877,17432.69
11.8,0.01,0.025,3.0,14571350.0,-2.361218,25327.415649,17675.54
11.8,0.01,0.025,3.0,14776520.0,-2.370262,25204.262453,17919.72
11.8,0.01,0.025,3.0,14976360.0,-2.379345,25078.818793,18165.25
11.8,0.01,0.025,3.0,15171760.0,-2.388502,24949.032236,18412.09
11.8,0.01,0.025,3.0,15362840.0,-2.397745,24815.239876,18660.75
11.8,0.01,0.03,1.0,14614750.0,-2.358905,25728.089401,17825.72
11.8,0.01,0.03,1.0,14847800.0,-2.368957,25608.644656,18109.95
11.8,0.01,0.03,1.0,15075420.0,-2.379082,25484.143249,18396.7
11.8,0.01,0.03,1.0,15297420.0,-2.389327,25355.874781,18686.47
11.8,0.01,0.03,1.0,15513760.0,-2.399657,25223.477,18978.61
11.8,0.01,0.03,1.0,15725000.0,-2.410093,25086.091914,19273.18
11.8,0.01,0.03,1.0,15930860.0,-2.420626,24944.009688,19569.98
11.8,0.01,0.03,1.2,14591320.0,-2.357775,25756.943158,17805.3
11.8,0.01,0.03,1.2,14826500.0,-2.367882,25636.911094,18091.06
11.8,0.01,0.03,1.2,15055380.0,-2.378053,25513.931207,18379.36
11.8,0.01,0.03,1.2,15278680.0,-2.38831,25386.805489,18670.28
11.8,0.01,0.03,1.2,15497110.0,-2.398697,25253.833011,18964.18
11.8,0.01,0.03,1.2,15709820.0,-2.409167,25117.59,19260.81
11.8,0.01,0.03,1.2,15917010.0,-2.41972,24976.708658,19559.22
11.8,0.01,0.03,1.2,16119240.0,-2.430391,24830.688849,19860.22
11.8,0.01,0.03,1.4,14588320.0,-2.357513,25769.092476,17804.25
11.8,0.01,0.03,1.4,14824210.0,-2.367635,25650.378675,18091.39
11.8,0.01,0.03,1.4,15054290.0,-2.377844,25526.911032,18380.84
11.8,0.01,0.03,1.4,15278920.0,-2.388159,25398.618353,18673.23
11.8,0.01,0.03,1.4,15497510.0,-2.398541,25267.195254,18967.99
11.8,0.01,0.03,1.4,15710720.0,-2.409022,25131.013249,19265.25
11.8,0.01,0.03,1.4,15918980.0,-2.419624,24989.561686,19565.23
11.8,0.01,0.03,1.4,16121720.0,-2.430312,24844.696575,19867.78
11.8,0.01,0.03,1.6,14599570.0,-2.357991,25773.81547,17820.76
11.8,0.01,0.03,1.6,14836060.0,-2.368134,25654.54595,18108.88
11.8,0.01,0.03,1.6,15067000.0,-2.378395,25530.405846,18399.99
11.8,0.01,0.03,1.6,15291840.0,-2.388731,25402.858114,18693.77
11.8,0.01,0.03,1.6,15510990.0,-2.399151,25270.973284,18989.87
11.8,0.01,0.03,1.6,15724990.0,-2.409683,25134.653201,19289.1
11.8,0.01,0.03,1.6,15933830.0,-2.420326,24993.582919,19591.09
11.8,0.01,0.03,1.6,16137580.0,-2.431082,24847.72899,19895.79
11.8,0.01,0.03,1.8,14703290.0,-2.362336,25733.703726,17950.07
11.8,0.01,0.03,1.8,14937980.0,-2.372557,25612.859871,18240.62
11.8,0.01,0.03,1.8,15167180.0,-2.382883,25487.014373,18534.09
11.8,0.01,0.03,1.8,15390370.0,-2.393288,25358.578916,18830.83
11.8,0.01,0.03,1.8,15608440.0,-2.403796,25224.332667,19130.06
11.8,0.01,0.03,1.8,15821520.0,-2.41444,25084.861794,19432.39
11.8,0.01,0.03,1.8,16028600.0,-2.425158,24941.856061,19736.84
11.8,0.01,0.03,2.0,14623050.0,-2.358804,25784.24799,17854.15
11.8,0.01,0.03,2.0,14860090.0,-2.368999,25665.299305,18144.3
11.8,0.01,0.03,2.0,15091940.0,-2.379311,25541.764558,18438.09
11.8,0.01,0.03,2.0,15318240.0,-2.38972,25413.588943,18735.01
11.8,0.01,0.03,2.0,15538890.0,-2.400239,25280.338352,19034.36
11.8,0.01,0.03,2.0,15753530.0,-2.410832,25143.694616,19336.18
11.8,0.01,0.03,2.0,15962650.0,-2.421511,25002.454263,19640.0
11.8,0.01,0.03,2.0,16166760.0,-2.432308,24856.850382,19947.03
11.8,0.01,0.03,2.2,14630330.0,-2.358998,25791.860812,17865.3
11.8,0.01,0.03,2.2,14868870.0,-2.369263,25672.193267,18157.72
11.8,0.01,0.03,2.2,15101480.0,-2.379617,25548.390156,18453.04
11.8,0.01,0.03,2.2,15328180.0,-2.390056,25419.718089,18750.64
11.8,0.01,0.03,2.2,15548880.0,-2.400583,25287.01179,19050.88
11.8,0.01,0.03,2.2,15763650.0,-2.411179,25150.766626,19353.37
11.8,0.01,0.03,2.2,15973330.0,-2.421867,25009.634509,19658.77
11.8,0.01,0.03,2.2,16178170.0,-2.432712,24863.29226,19967.44
11.8,0.01,0.03,2.4,14728950.0,-2.363078,25750.726323,17984.32
11.8,0.01,0.03,2.4,14965220.0,-2.373381,25629.022135,18277.89
11.8,0.01,0.03,2.4,15195060.0,-2.383744,25504.423638,18574.07
11.8,0.01,0.03,2.4,15419350.0,-2.394208,25374.695138,18872.83
11.8,0.01,0.03,2.4,15638340.0,-2.404789,25239.94665,19174.77
11.8,0.01,0.03,2.4,15851390.0,-2.415442,25102.041416,19479.24
11.8,0.01,0.03,2.4,16059250.0,-2.426199,24958.837365,19785.98
11.8,0.01,0.03,2.4,16262190.0,-2.437075,24811.113037,20096.16
11.8,0.01,0.03,2.6,14676090.0,-2.361859,25687.087053,17904.19
11.8,0.01,0.03,2.6,14907860.0,-2.371948,25565.235828,18189.21
11.8,0.01,0.03,2.6,15133450.0,-2.382103,25440.41737,18476.82
11.8,0.01,0.03,2.6,15353560.0,-2.392345,25310.964938,18766.73
11.8,0.01,0.03,2.6,15568610.0,-2.402698,25177.327423,19059.93
11.8,0.01,0.03,2.6,15778500.0,-2.413151,25039.128033,19355.7
11.8,0.01,0.03,2.6,15983430.0,-2.423719,24896.114088,19654.34
11.8,0.01,0.03,2.8,14377060.0,-2.350218,25740.318951,17527.8
11.8,0.01,0.03,2.8,14608550.0,-2.359938,25623.790466,17799.82
11.8,0.01,0.03,2.8,14834870.0,-2.369753,25502.394972,18074.31
11.8,0.01,0.03,2.8,15055660.0,-2.379649,25377.41933,18351.45
11.8,0.01,0.03,2.8,15270880.0,-2.38961,25248.575215,18630.78
11.8,0.01,0.03,2.8,15481100.0,-2.399676,25115.151353,18912.4
11.8,0.01,0.03,2.8,15686170.0,-2.409833,24977.187045,19196.08
11.8,0.01,0.03,2.8,15885840.0,-2.420061,24836.174622,19481.97
11.8,0.01,0.03,3.0,14321860.0,-2.348785,25679.769066,17445.18
11.8,0.01,0.03,3.0,14548360.0,-2.35828,25562.979607,17708.33
11.8,0.01,0.03,3.0,14769670.0,-2.367854,25442.011383,17973.68
11.8,0.01,0.03,3.0,14985660.0,-2.377502,25316.837504,18240.91
11.8,0.01,0.03,3.0,15196070.0,-2.387214,25188.611534,18510.18
11.8,0.01,0.03,3.0,15401420.0,-2.396992,25056.382815,18781.36
11.8,0.01,0.03,3.0,15602180.0,-2.406881,24919.913673,19055.08
11.8,0.02,0.03,1.4,13396140.0,-2.411273,24809.954316,17295.4
11.8,0.02,0.03,1.6,13361870.0,-2.409551,24838.441757,17258.06
11.8,0.02,0.03,1.8,13392970.0,-2.410692,24834.598761,17297.2
11.8,0.02,0.03,2.0,13411800.0,-2.411296,24835.258744,17321.79
11.8,0.02,0.03,2.2,13378470.0,-2.409527,24860.771451,17285.1
11.8,0.02,0.03,2.4,13439400.0,-2.411979,24836.902908,17357.7
11.8,0.03,0.01,1.0,10668340.0,-2.366012,25019.784639,17408.39
11.8,0.03,0.01,1.0,10859450.0,-2.37468,24909.141891,17627.25
11.8,0.03,0.01,1.2,10502550.0,-2.358164,25114.764422,17225.7
11.8,0.03,0.01,1.2,10697920.0,-2.366807,25006.625742,17444.76
11.8,0.03,0.01,1.2,10888550.0,-2.375491,24895.910716,17664.41
11.8,0.03,0.01,1.4,10528410.0,-2.35908,25105.403138,17257.48
11.8,0.03,0.01,1.4,10723410.0,-2.367729,24996.959679,17477.04
11.8,0.03,0.01,1.4,10913680.0,-2.37642,24886.19422,17697.29
11.8,0.03,0.01,1.6,10597490.0,-2.3621,25071.704472,17337.67
11.8,0.03,0.01,1.6,10791320.0,-2.370783,24962.255801,17558.23
11.8,0.03,0.01,1.6,10980370.0,-2.379497,24850.11174,17779.03
11.8,0.03,0.01,1.8,10553280.0,-2.360027,25100.522221,17290.18
11.8,0.03,0.01,1.8,10748240.0,-2.368691,24992.043989,17510.88
11.8,0.03,0.01,1.8,10938700.0,-2.377394,24880.867771,17732.29
11.8,0.03,0.01,2.0,10527290.0,-2.358702,25118.067617,17262.66
11.8,0.03,0.01,2.0,10723340.0,-2.367371,25009.801025,17483.85
11.8,0.03,0.01,2.0,10914740.0,-2.37607,24898.86108,17705.57
11.8,0.03,0.01,2.2,10537130.0,-2.358993,25116.12534,17275.43
11.8,0.03,0.01,2.2,10733200.0,-2.367656,25007.746818,17496.91
11.8,0.03,0.01,2.2,10924560.0,-2.376353,24896.759467,17718.95
11.8,0.03,0.01,2.4,10553400.0,-2.359496,25108.586811,17293.92
11.8,0.03,0.01,2.4,10748840.0,-2.368136,25000.133672,17515.18
11.8,0.03,0.01,2.4,10939630.0,-2.376818,24888.996285,17737.02
11.8,0.03,0.01,2.6,10548060.0,-2.359165,25083.588269,17274.75
11.8,0.03,0.01,2.6,10740950.0,-2.367691,24975.218259,17492.29
11.8,0.03,0.01,2.6,10929210.0,-2.376249,24864.587534,17710.4
11.8,0.03,0.01,2.8,10677410.0,-2.364744,24984.705036,17406.52
11.8,0.03,0.01,2.8,10865010.0,-2.373187,24874.844916,17621.09
11.8,0.03,0.01,3.0,10683530.0,-2.36493,24957.151896,17401.91
11.8,0.03,0.01,3.0,10869150.0,-2.373283,24847.407863,17613.93
11.8,0.03,0.015,1.0,10517650.0,-2.358341,25300.218616,17328.89
11.8,0.03,0.015,1.0,10728750.0,-2.367629,25192.257883,17570.97
11.8,0.03,0.015,1.0,10934860.0,-2.376973,25081.296682,17814.19
11.8,0.03,0.015,1.0,11136250.0,-2.386389,24967.042932,18058.95
11.8,0.03,0.015,1.0,11332820.0,-2.395866,24849.593441,18304.67
11.8,0.03,0.015,1.2,10403420.0,-2.352906,25363.345859,17205.68
11.8,0.03,0.015,1.2,10618020.0,-2.36219,25256.543786,17447.82
11.8,0.03,0.015,1.2,10827290.0,-2.371521,25147.191115,17691.32
11.8,0.03,0.015,1.2,11031600.0,-2.380917,25034.757299,17936.17
11.8,0.03,0.015,1.2,11231210.0,-2.390377,24919.091458,18182.23
11.8,0.03,0.015,1.2,11426030.0,-2.399897,24800.196144,18429.33
11.8,0.03,0.015,1.4,10462840.0,-2.355199,25338.341514,17273.09
11.8,0.03,0.015,1.4,10676440.0,-2.364502,25230.71845,17516.18
11.8,0.03,0.015,1.4,10884720.0,-2.373863,25120.591151,17760.63
11.8,0.03,0.015,1.4,11088060.0,-2.383279,25007.399566,18006.31
11.8,0.03,0.015,1.4,11286750.0,-2.392768,24890.834954,18253.39
11.8,0.03,0.015,1.6,10516790.0,-2.357462,25317.020455,17336.87
11.8,0.03,0.015,1.6,10729500.0,-2.366791,25208.739415,17580.91
11.8,0.03,0.015,1.6,10936910.0,-2.376173,25097.931573,17826.29
11.8,0.03,0.015,1.6,11139400.0,-2.385611,24984.054482,18072.84
11.8,0.03,0.015,1.6,11337280.0,-2.395125,24866.731055,18320.96
11.8,0.03,0.015,1.8,10489170.0,-2.356168,25336.530403,17308.3
11.8,0.03,0.015,1.8,10702940.0,-2.365496,25229.091308,17552.93
11.8,0.03,0.015,1.8,10911830.0,-2.374889,25118.391223,17799.12
11.8,0.03,0.015,1.8,11115720.0,-2.384345,25004.47649,18046.62
11.8,0.03,0.015,1.8,11314550.0,-2.393849,24887.537923,18294.93
11.8,0.03,0.015,2.0,10431040.0,-2.353576,25368.602776,17246.27
11.8,0.03,0.015,2.0,10646850.0,-2.362904,25261.608489,17491.23
11.8,0.03,0.015,2.0,10857330.0,-2.372277,25151.608628,17737.31
11.8,0.03,0.015,2.0,11062530.0,-2.381708,25038.552667,17984.58
11.8,0.03,0.015,2.0,11262550.0,-2.391182,24922.947493,18232.94
11.8,0.03,0.015,2.0,11457800.0,-2.400708,24804.256591,18482.42
11.8,0.03,0.015,2.2,10442500.0,-2.353901,25366.887702,17260.88
11.8,0.03,0.015,2.2,10658250.0,-2.363225,25259.813763,17506.2
11.8,0.03,0.015,2.2,10868640.0,-2.372598,25149.736638,17752.68
11.8,0.03,0.015,2.2,11073750.0,-2.382022,25036.871186,18000.54
11.8,0.03,0.015,2.2,11273880.0,-2.391497,24921.111482,18249.48
11.8,0.03,0.015,2.2,11469320.0,-2.401038,24802.62886,18500.01
11.8,0.03,0.015,2.4,10500370.0,-2.356092,25344.237946,17326.4
11.8,0.03,0.015,2.4,10715090.0,-2.365431,25236.498012,17572.59
11.8,0.03,0.015,2.4,10924510.0,-2.374814,25125.700346,17819.94
11.8,0.03,0.015,2.4,11128670.0,-2.384252,25011.857724,18068.38
11.8,0.03,0.015,2.4,11327700.0,-2.393734,24895.433538,18317.98
11.8,0.03,0.015,2.6,10461080.0,-2.354433,25325.958293,17266.38
11.8,0.03,0.015,2.6,10672580.0,-2.363585,25219.207169,17506.88
11.8,0.03,0.015,2.6,10879090.0,-2.372794,25109.501907,17748.66
11.8,0.03,0.015,2.6,11080890.0,-2.382065,24996.63099,17991.87
11.8,0.03,0.015,2.6,11277900.0,-2.391381,24880.616422,18236.06
11.8,0.03,0.015,2.8,10593680.0,-2.360154,25222.475211,17399.88
11.8,0.03,0.015,2.8,10798880.0,-2.369205,25113.492053,17636.4
11.8,0.03,0.015,2.8,10998980.0,-2.378297,25001.665376,17873.8
11.8,0.03,0.015,2.8,11194110.0,-2.387422,24887.497569,18112.22
11.8,0.03,0.015,3.0,10611070.0,-2.360937,25177.105289,17404.04
11.8,0.03,0.015,3.0,10812630.0,-2.369854,25068.331633,17636.46
11.8,0.03,0.015,3.0,11009450.0,-2.378815,24956.736077,17869.79
11.8,0.03,0.015,3.0,11201800.0,-2.38783,24841.978865,18104.25
11.8,0.03,0.02,1.0,10369880.0,-2.350829,25548.892575,17233.66
11.8,0.03,0.02,1.0,10600890.0,-2.360682,25443.287279,17496.5
11.8,0.03,0.02,1.0,10826000.0,-2.37061,25335.113232,17761.79
11.8,0.03,0.02,1.0,11045790.0,-2.380618,25223.391786,18029.1
11.8,0.03,0.02,1.0,11260580.0,-2.390718,25107.790905,18298.5
11.8,0.03,0.02,1.0,11470020.0,-2.40089,24988.644642,18569.48
11.8,0.03,0.02,1.0,11674020.0,-2.411135,24866.211579,18841.91
11.8,0.03,0.02,1.2,10497750.0,-2.355712,25497.19644,17382.07
11.8,0.03,0.02,1.2,10726410.0,-2.365644,25389.737031,17647.54
11.8,0.03,0.02,1.2,10949210.0,-2.375639,25279.598493,17915.02
11.8,0.03,0.02,1.2,11166660.0,-2.385715,25166.034624,18184.46
11.8,0.03,0.02,1.2,11379110.0,-2.395881,25048.577267,18455.97
11.8,0.03,0.02,1.2,11586320.0,-2.406125,24927.47059,18729.11
11.8,0.03,0.02,1.2,11788180.0,-2.416442,24802.861258,19003.57
11.8,0.03,0.02,1.4,10524490.0,-2.35661,25493.397604,17416.73
11.8,0.03,0.02,1.4,10753130.0,-2.366572,25386.258918,17683.73
11.8,0.03,0.02,1.4,10976180.0,-2.376605,25275.676913,17952.67
11.8,0.03,0.02,1.4,11194110.0,-2.38673,25161.225417,18223.76
11.8,0.03,0.02,1.4,11406590.0,-2.396927,25043.22746,18496.49
11.8,0.03,0.02,1.4,11613540.0,-2.407195,24921.763804,18770.67
11.8,0.03,0.02,1.6,10387300.0,-2.350716,25561.084136,17262.79
11.8,0.03,0.02,1.6,10619950.0,-2.36063,25455.418422,17528.48
11.8,0.03,0.02,1.6,10846680.0,-2.370629,25346.939749,17796.88
11.8,0.03,0.02,1.6,11067910.0,-2.380701,25235.093098,18067.33
11.8,0.03,0.02,1.6,11284000.0,-2.390864,25119.469202,18339.95
11.8,0.03,0.02,1.6,11494820.0,-2.401101,25000.137369,18614.31
11.8,0.03,0.02,1.6,11700250.0,-2.411413,24877.272921,18890.12
11.8,0.03,0.02,1.8,10552060.0,-2.357625,25493.003398,17454.22
11.8,0.03,0.02,1.8,10781040.0,-2.367613,25385.333419,17722.73
11.8,0.03,0.02,1.8,11004640.0,-2.377683,25274.021706,17993.44
11.8,0.03,0.02,1.8,11222570.0,-2.387822,25159.263155,18265.86
11.8,0.03,0.02,1.8,11434850.0,-2.398025,25041.630555,18540.11
11.8,0.03,0.02,1.8,11641940.0,-2.408305,24920.513738,18816.21
11.8,0.03,0.02,2.0,10542540.0,-2.357032,25502.519905,17444.83
11.8,0.03,0.02,2.0,10772310.0,-2.367026,25395.264554,17714.12
11.8,0.03,0.02,2.0,10996650.0,-2.377103,25283.975297,17985.43
11.8,0.03,0.02,2.0,11215280.0,-2.387247,25169.832231,18258.87
11.8,0.03,0.02,2.0,11428370.0,-2.397456,25052.356741,18534.0
11.8,0.03,0.02,2.0,11636450.0,-2.407755,24930.991924,18811.1
11.8,0.03,0.02,2.0,11839400.0,-2.41813,24805.873311,19089.79
11.8,0.03,0.02,2.2,10554110.0,-2.357358,25503.2529,17460.68
11.8,0.03,0.02,2.2,10784160.0,-2.36736,25395.358468,17730.55
11.8,0.03,0.02,2.2,11008410.0,-2.377437,25284.37735,18002.59
11.8,0.03,0.02,2.2,11226940.0,-2.387575,25170.350265,18276.5
11.8,0.03,0.02,2.2,11440230.0,-2.39779,25052.692046,18552.43
11.8,0.03,0.02,2.2,11648460.0,-2.408093,24931.111857,18830.26
11.8,0.03,0.02,2.2,11851430.0,-2.418468,24805.895424,19109.58
11.8,0.03,0.02,2.4,10333310.0,-2.347891,25605.676925,17212.48
11.8,0.03,0.02,2.4,10569070.0,-2.357793,25501.259972,17479.7
11.8,0.03,0.02,2.4,10799010.0,-2.367798,25393.311858,17750.16
11.8,0.03,0.02,2.4,11023020.0,-2.377863,25282.542669,18022.69
11.8,0.03,0.02,2.4,11241550.0,-2.388004,25168.382646,18297.25
11.8,0.03,0.02,2.4,11454970.0,-2.39823,25050.381061,18573.97
11.8,0.03,0.02,2.4,11663170.0,-2.408533,24928.627128,18852.47
11.8,0.03,0.02,2.4,11866030.0,-2.418906,24803.278981,19132.39
11.8,0.03,0.02,2.6,10559180.0,-2.357451,25462.481334,17450.77
11.8,0.03,0.02,2.6,10784710.0,-2.367261,25355.323905,17715.06
11.8,0.03,0.02,2.6,11004930.0,-2.377143,25244.727739,17981.4
11.8,0.03,0.02,2.6,11220210.0,-2.387113,25130.287333,18249.92
11.8,0.03,0.02,2.6,11430200.0,-2.397154,25012.279297,18520.15
11.8,0.03,0.02,2.6,11634770.0,-2.407251,24890.864399,18791.65
11.8,0.03,0.02,2.8,10425940.0,-2.35201,25477.790161,17283.07
11.8,0.03,0.02,2.8,10650760.0,-2.36162,25371.541755,17540.3
11.8,0.03,0.02,2.8,10869890.0,-2.371282,25262.143286,17799.0
11.8,0.03,0.02,2.8,11083430.0,-2.380996,25150.21334,18059.44
11.8,0.03,0.02,2.8,11291920.0,-2.390779,25034.924597,18321.63
11.8,0.03,0.02,2.8,11495700.0,-2.400641,24915.879287,18585.63
11.8,0.03,0.02,3.0,10501170.0,-2.355267,25400.250746,17350.56
11.8,0.03,0.02,3.0,10720290.0,-2.364735,25292.837294,17602.96
11.8,0.03,0.02,3.0,10933890.0,-2.374255,25182.726207,17856.9
11.8,0.03,0.02,3.0,11142310.0,-2.383831,25069.301608,18112.32
11.8,0.03,0.02,3.0,11345770.0,-2.393476,24952.885999,18369.37
11.8,0.03,0.02,3.0,11544370.0,-2.403178,24833.05924,18627.68
11.8,0.03,0.025,1.0,10371170.0,-2.349672,25708.697393,17294.15
11.8,0.03,0.025,1.0,10617800.0,-2.360074,25604.364537,17577.3
11.8,0.03,0.025,1.0,10858120.0,-2.370559,25497.223792,17863.55
11.8,0.03,0.025,1.0,11092510.0,-2.381174,25386.356381,18153.65
11.8,0.03,0.025,1.0,11321510.0,-2.391904,25271.402799,18447.0
11.8,0.03,0.025,1.0,11544960.0,-2.402744,25151.894002,18742.75
11.8,0.03,0.025,1.0,11762450.0,-2.413666,25029.347257,19040.89
11.8,0.03,0.025,1.0,11974280.0,-2.424673,24903.08775,19341.09
11.8,0.03,0.025,1.2,10334480.0,-2.347553,25733.159079,17256.44
11.8,0.03,0.025,1.2,10582640.0,-2.357956,25630.268608,17540.47
11.8,0.03,0.025,1.2,10825040.0,-2.368458,25523.204999,17827.25
11.8,0.03,0.025,1.2,11061460.0,-2.379104,25412.740859,18118.71
11.8,0.03,0.025,1.2,11291970.0,-2.389848,25298.534144,18412.94
11.8,0.03,0.025,1.2,11516960.0,-2.400693,25180.306612,18709.94
11.8,0.03,0.025,1.2,11736360.0,-2.411645,25057.777865,19009.32
11.8,0.03,0.025,1.2,11950010.0,-2.422688,24931.248939,19310.74
11.8,0.03,0.025,1.2,12157860.0,-2.433806,24801.674666,19614.24
11.8,0.03,0.025,1.4,10355460.0,-2.348166,25733.362856,17283.82
11.8,0.03,0.025,1.4,10604190.0,-2.358611,25629.648096,17569.2
11.8,0.03,0.025,1.4,10846840.0,-2.369152,25522.148609,17857.42
11.8,0.03,0.025,1.4,11083050.0,-2.379804,25411.96074,18149.82
11.8,0.03,0.025,1.4,11313610.0,-2.390573,25297.488576,18445.19
11.8,0.03,0.025,1.4,11538830.0,-2.401456,25178.622561,18743.45
11.8,0.03,0.025,1.4,11758160.0,-2.41243,25055.767399,19043.94
11.8,0.03,0.025,1.4,11971550.0,-2.423479,24929.964893,19346.7
11.8,0.03,0.025,1.6,10395370.0,-2.349744,25723.728273,17331.79
11.8,0.03,0.025,1.6,10643890.0,-2.360229,25619.356414,17618.66
11.8,0.03,0.025,1.6,10886050.0,-2.370795,25512.037506,17908.53
11.8,0.03,0.025,1.6,11122140.0,-2.381495,25401.131215,18202.63
11.8,0.03,0.025,1.6,11352770.0,-2.392307,25285.691987,18499.74
11.8,0.03,0.025,1.6,11577630.0,-2.403223,25166.155193,18799.48
11.8,0.03,0.025,1.6,11796410.0,-2.414214,25043.620319,19101.53
11.8,0.03,0.025,1.6,12009730.0,-2.425308,24917.013332,19406.14
11.8,0.03,0.025,1.8,10384520.0,-2.349186,25734.896249,17321.92
11.8,0.03,0.025,1.8,10633790.0,-2.359673,25631.411725,17609.7
11.8,0.03,0.025,1.8,10876820.0,-2.370237,25524.512146,17900.21
11.8,0.03,0.025,1.8,11114170.0,-2.380963,25413.152949,18195.31
11.8,0.03,0.025,1.8,11345570.0,-2.391788,25297.801509,18493.16
11.8,0.03,0.025,1.8,11570760.0,-2.402685,25179.342768,18793.53
11.8,0.03,0.025,1.8,11790290.0,-2.413677,25057.084334,19096.45
11.8,0.03,0.025,1.8,12004670.0,-2.424791,24930.170777,19402.13
11.8,0.03,0.025,2.0,10385840.0,-2.349059,25740.556434,17325.45
11.8,0.03,0.025,2.0,10635260.0,-2.35954,25637.441665,17613.65
11.8,0.03,0.025,2.0,10878600.0,-2.370101,25530.536718,17904.44
11.8,0.03,0.025,2.0,11116280.0,-2.380827,25419.2148,18200.06
11.8,0.03,0.025,2.0,11347850.0,-2.391638,25304.540228,18498.64
11.8,0.03,0.025,2.0,11573520.0,-2.402538,25186.338193,18799.78
11.8,0.03,0.025,2.0,11793840.0,-2.413556,25063.763816,19104.01
11.8,0.03,0.025,2.0,12008750.0,-2.424675,24936.679743,19410.6
11.8,0.03,0.025,2.0,12217950.0,-2.435889,24805.547806,19719.27
11.8,0.03,0.025,2.2,10399410.0,-2.349453,25742.109484,17343.56
11.8,0.03,0.025,2.2,10649070.0,-2.359943,25638.953164,17632.66
11.8,0.03,0.025,2.2,10892820.0,-2.370524,25531.641331,17924.5
11.8,0.03,0.025,2.2,11130650.0,-2.381262,25420.160215,18221.1
11.8,0.03,0.025,2.2,11362160.0,-2.39207,25305.864552,18520.47
11.8,0.03,0.025,2.2,11588040.0,-2.402982,25187.425428,18822.75
11.8,0.03,0.025,2.2,11808650.0,-2.414014,25064.378601,19127.94
11.8,0.03,0.025,2.2,12023540.0,-2.425138,24937.195672,19435.43
11.8,0.03,0.025,2.2,12232590.0,-2.436337,24806.888895,19745.16
11.8,0.03,0.025,2.4,10406660.0,-2.349558,25744.249971,17353.42
11.8,0.03,0.025,2.4,10656610.0,-2.360051,25640.992154,17643.09
11.8,0.03,0.025,2.4,10900740.0,-2.370642,25534.035899,17936.05
11.8,0.03,0.025,2.4,11139050.0,-2.381393,25422.873742,18233.95
11.8,0.03,0.025,2.4,11371410.0,-2.392239,25308.106854,18534.89
11.8,0.03,0.025,2.4,11597970.0,-2.403173,25189.104353,18838.42
11.8,0.03,0.025,2.4,11818770.0,-2.414209,25065.915662,19144.43
11.8,0.03,0.025,2.4,12033640.0,-2.425328,24938.737516,19452.53
11.8,0.03,0.025,2.4,12242680.0,-2.436516,24808.624838,19762.89
11.8,0.03,0.025,2.6,10336340.0,-2.346884,25728.584593,17259.55
11.8,0.03,0.025,2.6,10583870.0,-2.3572,25625.109236,17542.59
11.8,0.03,0.025,2.6,10824960.0,-2.367577,25519.186943,17828.45
11.8,0.03,0.025,2.6,11060290.0,-2.378094,25409.224866,18118.52
11.8,0.03,0.025,2.6,11290270.0,-2.38872,25294.928804,18411.7
11.8,0.03,0.025,2.6,11514390.0,-2.399433,25176.749554,18707.25
11.8,0.03,0.025,2.6,11732510.0,-2.410218,25055.699563,19005.29
11.8,0.03,0.025,2.6,11945300.0,-2.42109,24930.670838,19305.68
11.8,0.03,0.025,2.6,12153220.0,-2.432082,24800.972545,19608.69
11.8,0.03,0.025,2.8,10473400.0,-2.352797,25617.52338,17396.32
11.8,0.03,0.025,2.8,10711890.0,-2.362935,25512.202814,17673.38
11.8,0.03,0.025,2.8,10944900.0,-2.373201,25402.887242,17954.53
11.8,0.03,0.025,2.8,11171920.0,-2.383549,25289.949391,18237.9
11.8,0.03,0.025,2.8,11392970.0,-2.393954,25174.550521,18523.59
11.8,0.03,0.025,2.8,11608810.0,-2.404447,25054.981028,18811.54
11.8,0.03,0.025,2.8,11819740.0,-2.415052,24931.113958,19102.09
11.8,0.03,0.025,2.8,12025260.0,-2.425733,24803.396449,19394.39
11.8,0.03,0.025,3.0,10532070.0,-2.355477,25541.670268,17444.42
11.8,0.03,0.025,3.0,10764600.0,-2.365484,25434.990042,17716.84
11.8,0.03,0.025,3.0,10991600.0,-2.375581,25324.582728,17991.78
11.8,0.03,0.025,3.0,11212830.0,-2.385741,25210.674494,18268.55
11.8,0.03,0.025,3.0,11428270.0,-2.395963,25094.039303,18547.41
11.8,0.03,0.025,3.0,11638510.0,-2.406259,24973.834465,18828.33
11.8,0.03,0.025,3.0,11844000.0,-2.416662,24849.310958,19111.52
11.8,0.03,0.03,1.0,10649810.0,-2.359887,25753.076126,17664.89
11.8,0.03,0.03,1.0,10904930.0,-2.370952,25646.389988,17972.46
11.8,0.03,0.03,1.0,11153450.0,-2.382106,25536.575588,18283.53
11.8,0.03,0.03,1.0,11395520.0,-2.393427,25422.693726,18599.76
11.8,0.03,0.03,1.0,11631820.0,-2.404882,25303.858301,18919.46
11.8,0.03,0.03,1.0,11861960.0,-2.416453,25180.580291,19242.28
